artist,title,lyrics,song_id,keyword_1,keyword_2,keyword_3,keyword,clean_title,popularity_score,popularity_label,popularity_confidence,church_usage_score,youtube_view_score_est,domestic_music_search_score,streaming_platform_score,recency_stability_score,bugs_ccm_chart_rank_2026_06_13,apple_music_top_song_rank_proxy,popularity_basis,popularity_source_urls,popularity_data_status,popularity_collection_date
마커스워십,두 손을 높이 드네 I Lift My Hands in Worship _심종호 인도,"[Verse 1]
주님을 따라가는
믿음의 길에 지칠 때
원망하고 불평하며
주를 시험했네
문제 앞에
두렴과 고통있었지만

[Chorus]
두 손을 높이 드네
위대하신 주 행하시네
말씀에 순종할 떄
주의 평안 승리 얻네
두렴과 고통 속에
잠겨 있지 않으리라
주의 뜻 온전히 이루심 찬양해

[Verse 2]
워 - 워 - 워-
하늘과 땅의 주인
모든 일 주관하시니
주의 때에
주의 방법으로 이끄시네
주의 손이
우리를 붙들어 주시네

[Chorus]
두 손을 높이 드네
위대하신 주 행하시네
말씀에 순종할 때
주의 평안 승리 얻네
두렴과 고통 속에
잠겨 있지 않으리라
주의 뜻 온전히 이루심 찬양해
두손을 높이 드네
위대하신 주 행하시네
말씀에 순종할 때
주의 평안 승리 얻네
두렴과 고통 속에
잠겨 있지 않으리라
주의 뜻 온전히 이루심 찬양해

[Bridge]
워 - 워 - 워-

[Chorus]
두손을 높이 드네
위대하신 주 행하시네
말씀에 순종할 때
주의 평안 승리 얻네
두렴과 고통 속에
잠겨 있지 않으리라
주의 뜻 온전히 이루심 찬양해
두손을 높이 드네
위대하신 주 행하시네
말씀에 순종할 때
주의 평안 승리 얻네
두렴과 고통 속에
잠겨 있지 않으리라
주의 뜻 온전히 이루심 찬양해

[Tag]
워 - 워 - 워-",39478557,경배/찬양,결단/순종,고난,"경배/찬양, 결단/순종, 고난",두 손을 높이 드네,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스워십,내게 심으신 사랑 Love Planted in Me _소진영 인도,"[Verse 1]
Verse 1
내 맘에 심긴 주님의 사랑
어찌 다 고백할까?
이 멜로디에 살며시 담아
주께 드리기 원해
Verse 2
내 맘을 적신 하늘의 기쁨
어찌 다 표현할까?
나의 이 모습 있는 그대로
주만 높이기 원해
Chorus 1
내 안의 호흡아 주 찬양하여라
해와 달 별들아 주 경배하여라
세상에 퍼지네 영원한 주 사랑
다 기뻐 선포하네
Chorus 2
주 은혜 내 삶에 새봄을 피우네
샬롬의 햇살에 내 영이 춤추네
세상에 흐르네 오 놀라운 사랑
참 소망 노래하네
생명의 주께",39478558,사랑,기쁨,경배/찬양,"사랑, 기쁨, 경배/찬양",내게 심으신 사랑,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스워십,끝까지 따라가리라 I’ll Follow You to the End _소진영 인도,"[Verse 1]
아무 의미 없었던 내 삶에
주 사랑의 빛으로 가득히 채워
주가 나의 이름 부르시며
내 구주 되시었네
연약하고 흠 많은 내 모습
주 보혈로 영원히 자유케 되어

[Pre-Chorus]
진리 되신 주와 걸어가며
나 기뻐 노래하네

[Chorus]
예수만이 나의 주인
주님만 사랑합니다
주 안에 샘솟는
참 기쁨이 있네
내 평생을 다하여서
주님만 사랑하리라
날 부르신 주만
끝까지 따라가리라

[Verse 1]
아무 의미 없었던 내 삶에
주 사랑의 빛으로 가득히 채워
주가 나의 이름 부르시며
내 구주 되시었네
연약하고 흠 많은 내 모습
주 보혈로 영원히 자유케 되어

[Pre-Chorus]
진리 되신 주와 걸어가며
나 기뻐 노래하네

[Chorus]
예수만이 나의 주인
주님만 사랑합니다
주 안에 샘솟는
참 기쁨이 있네
내 평생을 다하여서
주님만 사랑하리라
날 부르신 주만
끝까지 따라가리라
예수만이 나의 주인
주님만 사랑합니다
주 안에 샘솟는
참 기쁨이 있네
내 평생을 다하여서
주님만 사랑하리라
날 부르신 주만
끝까지 따라가리라
예수만이 나의 주인
주님만 사랑합니다
주 안에 샘솟는
참 기쁨이 있네
내 평생을 다하여서
주님만 사랑하리라
날 부르신 주만
끝까지 따라가리라
예수만이 나의 주인
주님만 사랑합니다
주 안에 샘솟는
참 기쁨이 있네
내 평생을 다하여서
주님만 사랑하리라
날 부르신 주만
끝까지 따라가리라
예수만이 나의 주인
주님만 사랑합니다
주 안에 샘솟는
참 기쁨이 있네
내 평생을 다하여서
주님만 사랑하리라
날 부르신 주만
끝까지 따라가리라
예수만이 나의 주인
주님만 사랑합니다
주 안에 샘솟는
참 기쁨이 있네
내 평생을 다하여서
주님만 사랑하리라
날 부르신 주만
끝까지 따라가리라",39478559,결단/순종,기쁨,사랑,"결단/순종, 기쁨, 사랑",끝까지 따라가리라,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스워십,이 때를 위함이라 For Such a Time as This _소진영 인도,"[Verse 1]
Verse 1
기댈 곳 없는 연약한 인생 안에
작은 믿음 주께서 심으셨네
고난을 견딜 자녀로 빚으시네
이 때를 위함이라
Verse 2
고된 시간을 주신 이유 있으니 
이 시련의 끝을 묻지 않으리
작은 믿음을 온전히 드리리라 
이 때를 위함이라
Chorus
주의 인자는 영원하시며
주의 선하심 신실하시네
크신 자비로 날 덮으시며
예수 흔적만 남게하소서
Verse 3
여전히 벅찬 인생의 시간에도
이제 나는 헤매이지 않으리
십자가 사랑 구원하신 큰 은혜
예수를 인함이라",39478560,사랑,은혜,고난,"사랑, 은혜, 고난",이 때를 위함이라,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스워십,주 은혜로 By His Grace _소진영 인도,"[Verse 1]
나의 하루에 탄식과 눈물
돌아보는 자 없으며
채울 수 없는 텅 빈 내 삶에
사랑으로 찾아 오신 주
깨어진 나의 마음과 기도
돌아 보시는 주 사랑
마음을 열어 나의 주님께
내 모든 것 내어드리네
주 은혜로 나를 덮으소서 
주 은혜로 내 영혼 만족합니다
소망 없는 나를 돌아보신
예수님만 나의 구원되시네
나의 하루에 탄식과 눈물
돌아보는 자 없으며
채울 수 없는 텅 빈 내 삶에
사랑으로 찾아 오신 주 
깨어진 나의 마음과 기도
돌아 보시는 주 사랑
마음을 열어 나의 주님께
내 모든 것 내어드리네

[Chorus]
주 은혜로 나를 덮으소서 
주 은혜로 내 영혼 만족합니다 
소망 없는 나를 돌아보신
예수님만 나의 구원되시네
주 은혜로 나를 덮으소서
주 은혜로 내 영혼 기뻐합니다
낮은 나의 삶에 찾아오신
소망되신 주를 경배합니다
주 은혜로 나를 덮으소서 
주 은혜로 내 영혼 만족합니다 
소망 없는 나를 돌아보신
예수님만 나의 구원되시네
주 은혜로 나를 덮으소서
주 은혜로 내 영혼 기뻐합니다
낮은 나의 삶에 찾아오신
소망되신 주를 경배합니다
주 은혜로 나를 덮으소서 
주 은혜로 내 영혼 만족합니다 
소망 없는 나를 돌아보신
예수님만 나의 구원되시네
주 은혜로 나를 덮으소서
주 은혜로 내 영혼 기뻐합니다
낮은 나의 삶에 찾아오신
소망되신 주를 경배합니다

[Tag]
소망되신 주를 경배합니다
소망되신 주를 경배합니다",39478561,은혜,소망,사랑,"은혜, 소망, 사랑",주 은혜로,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스워십,"부르심 앞에 설 때 Standing here, called by Your grace _심종호 인도","[Verse 1]
Verse 1
주 내게 맡겨 주신 
부르심 앞에 설 때   
주님 편에 서도록  
오 주여 날 붙드소서     
Verse 2
자기를 내어 주신 
그 사랑 의지하여
주님 기뻐 받으실  
믿음의 고백 드리리 
Chorus 
나의 기쁨과 평안 
주님 앞에 내려 놓고
순종으로 생명 주신 
십자가를 선택하리
나의 믿음의 증거 
내 삶 속에 채우소서  
나의 약함 자랑하며 
오직 주만 바라보리  
주님만",39478562,결단/순종,은혜,믿음,"결단/순종, 은혜, 믿음",부르심 앞에 설 때,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스워십,"예수가 계시니 Jesus, You Are Here _소진영 인도","[Verse 1]
주의 일하심이 멈춘 것 같아도
지금도 역사하시는 예수가 계시니
내 뜻과 생각을 의지하지 않고
주의 뜻을 기다리네
주의 일하심이 멈춘 것 같아도
지금도 역사하시는 예수가 계시니
내 뜻과 생각을 의지하지 않고
주의 뜻을 기다리네

[Chorus]
실수가 없으신 
신실하고 완전하신 예수
그의 발 앞에 엎드리네
항복을 승리로 
이끌어 주시는 그 은혜
나를 인도하시네

[Verse 2]
주만 따르리
사랑으로 지신 십자가를 주사
영원히 함께 하시는 예수가 계시니
믿음의 눈으로 주를 바라보고
주께 주께 순복하네
사랑으로 지신 십자가를 주사
영원히 함께 하시는 예수가 계시니
믿음의 눈으로 주를 바라보고
주께 주께 순복하네

[Chorus]
실수가 없으신 
신실하고 완전하신 예수
그의 발 앞에 엎드리네
항복을 승리로 
이끌어 주시는 그 은혜
나를 인도하시네
실수가 없으신 
신실하고 완전하신 예수
그의 발 앞에 엎드리네
항복을 승리로 
이끌어 주시는 그 은혜
나를 인도하시네
실수가 없으신 
신실하고 완전하신 예수
그의 발 앞에 엎드리네
항복을 승리로 
이끌어 주시는 그 은혜
나를 인도하시네
실수가 없으신 
신실하고 완전하신 예수
그의 발 앞에 엎드리네
항복을 승리로 
이끌어 주시는 그 은혜
나를 인도하시네

[Tag]
주만 따르리",39478563,결단/순종,믿음,신실하심,"결단/순종, 믿음, 신실하심",예수가 계시니,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스워십,그의 뜻을 이루리 We Will Fulfill Your Will _심종호 인도,"[Verse 1]
Verse 1
여기 지금까지 올 수 있음은 
주의 부르신 은혜라
서로 다른 문제와 상황 속에
주님 앞에 나아가네
Verse 2
세월 지날수록 더 깊어지는
주를 향한 마음으로           
가장 귀하신 주만 의지하며
주를 이어가리라
Pre Chorus
같은 시간에 같은 공간에
함께 부르신 우리 모두 
그 사랑 힘입어 예배해 
Chorus
우리 한 마음으로 주 찬양해
거룩 거룩하신 주만
주의 가치를 아는 모든 자는
그의 뜻을 이루리
우리 세대를 넘어 주 찬양해
영원 영원하신 주만
주의 말씀을 믿는 모든 자는
믿음으로 행하리

[Verse 2]
주 경배해",39478564,경배/찬양,거룩,믿음,"경배/찬양, 거룩, 믿음",그의 뜻을 이루리,74,high,medium,71,77,74,82,67,,10,artist_baseline:markers; AppleMusic_artist_top_song_rank:10,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://music.apple.com/za/artist/markers-worship/1175295775 | https://songselect.ccli.com/search/results?list=toplanguage_ko,direct_platform_top_song_match; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스워십,항복함으로 승리해 Victory Through Surrender _심종호 인도,"[Verse 1]
손을 들면 강해져
주 앞에 모든 걸 온전히 맡길 때에
내 인생의 무게로
고단한 두 팔을 다시 주께로 
손을 들면 강해져
주 앞에 모든 걸 온전히 맡길 때에
내 인생의 무게로
고단한 두 팔을 다시 주께로 
항복함으로 승리해

[Chorus]
두 손을 주님께
높이 들고 찬양해
하늘이 열리고 
주의 승리 영원해
두 손을 주님께
높이 들고 찬양해
하늘에 가득한
승리의 함성

[Verse 2]
여호와 닛시
놀라운 주의 계획
다 알 수 없지만 주께서 이루시리
내 작은 순종으로
주님께 두 손을 올려드리네
항복함으로 승리해

[Chorus]
두 손을 주님께
높이 들고 찬양해
하늘이 열리고 
주의 승리 영원해
두 손을 주님께
높이 들고 찬양해
하늘에 가득한
승리의 함성
두 손을 주님께
높이 들고 찬양해
하늘이 열리고 
주의 승리 영원해
두 손을 주님께
높이 들고 찬양해
하늘에 가득한
승리의 함성

[Bridge]
여호와 닛시
주께서 이루시리
그 은혜로 구원을
주께서 이루시리
완전한 승리를
주께서 이루시리
그 은혜로 구원을
주께서 이루시리
완전한 승리를
주께서 이루시리
그 은혜로 구원을
주께서 이루시리
완전한 승리를
계획하신 주님

[Chorus]
두 손을 주님께
높이 들고 찬양해
하늘이 열리고 
주의 승리 영원해
두 손을 주님께
높이 들고 찬양해
하늘에 가득한
승리의 함성
두 손을 주님께
높이 들고 찬양해
하늘이 열리고 
주의 승리 영원해
두 손을 주님께
높이 들고 찬양해
하늘에 가득한
승리의 함성

[Tag]
여호와 닛시",39478565,결단/순종,주권,구원,"결단/순종, 주권, 구원",항복함으로 승리해,75,high,high,72,78,75,83,67,,9,artist_baseline:markers; AppleMusic_artist_top_song_rank:9,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://music.apple.com/za/artist/markers-worship/1175295775 | https://songselect.ccli.com/search/results?list=toplanguage_ko,direct_platform_top_song_match; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스워십,내 맘의 눈을 여소서 Open The Eyes of My Heart (인도 : 심종호),"[Verse 1]
내 맘의 눈을 여소서 내 맘의 눈을 열어
주 보게 하소서 주 보게 하소서
내 맘의 눈을 여소서 내 맘의 눈을 열어
주 보게 하소서 주 보게 하소서
내 맘의 눈을 여소서 내 맘의 눈을 열어
주 보게 하소서 주 보게 하소서

[Pre-Chorus]
내 맘의 눈을 여소서 내 맘의 눈을 열어
주 보게 하소서 주 보게 하소서

[Chorus]
주 이름 높이 들리고
영광의 빛 비춰주시며
권능 넘치길 보기 원하네
거룩 거룩 거룩

[Verse 2]
내 맘의 눈을 여소서 내 맘의 눈을 열어
주 보게 하소서 주 보게 하소서

[Pre-Chorus]
내 맘의 눈을 여소서 내 맘의 눈을 열어
주 보게 하소서 주 보게 하소서

[Chorus]
주 이름 높이 들리고
영광의 빛 비춰주시며
권능 넘치길 보기 원하네
거룩 거룩 거룩
주 이름 높이 들리고
영광의 빛 비춰주시며
권능 넘치길 보기 원하네
거룩 거룩 거룩
주 이름 높이 들리고
영광의 빛 비춰주시며
권능 넘치길 보기 원하네
거룩 거룩 거룩

[Bridge]
거룩 거룩 거룩
거룩 거룩 거룩
거룩 거룩 거룩
주 보게 하소서
거룩 거룩 거룩
거룩 거룩 거룩
거룩 거룩 거룩
주 보게 하소서
거룩 거룩 거룩
거룩 거룩 거룩
거룩 거룩 거룩
주 보게 하소서
내 맘의 눈을 여소서 (거룩 거룩 거룩)
내 맘의 눈을 열어 (거룩 거룩 거룩)
주 보게 하소서 (거룩 거룩 거룩)
주 보게 하소서 (주 보게 하소서)

[Chorus]
주 이름 높이 들리고
영광의 빛 비춰주시며
권능 넘치길 보기 원하네
거룩 거룩 거룩
주 이름 높이 들리고
영광의 빛 비춰주시며
권능 넘치길 보기 원하네
거룩 거룩 거룩

[Outro]
거룩 거룩 거룩
거룩 거룩 거룩
거룩 거룩 거룩
주 보게 하소서
거룩 거룩 거룩
거룩 거룩 거룩
거룩 거룩 거룩
주 보게 하소서
거룩 거룩 거룩
거룩 거룩 거룩
거룩 거룩 거룩
주 보게 하소서
거룩 거룩 거룩
거룩 거룩 거룩
거룩 거룩 거룩
주 보게 하소서",38584544,영광,거룩,성령,"영광, 거룩, 성령",내 맘의 눈을 여소서,86,very_high,high,90,85,82,80,84,,,artist_baseline:markers; church_usage_seed:widely-sung modern worship/classic seed; multi_recording_count:2,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,curated_church_usage_seed; estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스워십,오늘 이 하루도 Today as well (인도 : 소진영),"[Verse 1]
내게 주어진 하루를 감사합니다
내게 또 하루를 허락하심을
이 하루도 헛되이 보내지 않으며
살기 원합니다
이런 은총 받을 만한 자격 없지만
주의 인자하심 힘입음으로
이 하루도 내게 주어졌음 인하여
감사드립니다
이 하루도 정직하게 하소서
이 하루도 친절하게 하소서
내가 만나는 모든 사람들에게
자비를 베풀게 하소서
이 하루도 온유하게 하소서
이 하루도 겸손하게 하소서
나의 걸음을 지치게 만드는 이들에게
용서를 베풀게 하소서
내게 주어진 하루를 감사합니다
내게 또 하루를 허락하심을
즐거운 일이든 혹 슬픈 일이든
감사드립니다
비록 이 하루가 나를 울린다 해도
원망의 맘 품지 않을 이유는
나의 주님이 모든 일을 주관하셔서
선을 이루심이라

[Chorus]
이 하루도 평화롭게 하소서
이 하루도 강건하게 하소서
험한 폭풍이 몰아치는 중에도
평강을 누리게 하소서
이 하루도 성실하게 하소서
이 하루도 순종하게 하소서
나의 마음을 아프게 만드는 이들에게
은총을 베풀게 하소서
이 하루도 평화롭게 하소서
이 하루도 강건하게 하소서
험한 폭풍이 몰아치는 중에도
평강을 누리게 하소서
이 하루도 성실하게 하소서
이 하루도 순종하게 하소서
나의 마음을 아프게 만드는 이들에게
은총을 베풀게 하소서

[Tag]
나의 마음을 아프게 만드는 이들에게
은총을 베풀게 하소서
행복을 빌게 하소서
축복을 베풀게 하소서",38584545,감사,평안,은혜,"감사, 평안, 은혜",오늘 이 하루도,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스워십,낮은 자의 하나님 Humble and Lowly Spirit (인도 : 소진영),"[Verse 1]
나의 가장 낮은 마음
주님께서 기뻐하시고
작은 일에 큰 기쁨을
느끼게 하시는도다
내가 지쳐 무력할 때
주님 내게 힘이 되시고

[Pre-Chorus]
아름다운 하늘나라
내 맘에 주시는도다

[Chorus]
우리에게 축복하신 하나님 사랑
낮은 자를 높여주시고
아름다운 하늘나라 허락하시고
내 모든 것 예비하시네
찬양함에 기쁨을
감사함에 평안을
간구함에 하나님 알도록 하셨네

[Verse 1]
나의 가장 낮은 마음
주님께서 기뻐하시고
작은 일에 큰 기쁨을
느끼게 하시는도다
내가 지쳐 무력할 때
주님 내게 힘이 되시고

[Pre-Chorus]
아름다운 하늘나라
내 맘에 주시는도다

[Chorus]
우리에게 축복하신 하나님 사랑
낮은 자를 높여주시고
아름다운 하늘나라 허락하시고
내 모든 것 예비하시네
찬양함에 기쁨을
감사함에 평안을
간구함에 하나님 알도록 하셨네

[Post-Chorus]
찬양함에 기쁨을
감사함에 평안을
간구함에 하나님 알도록 하셨네

[Chorus]
우리에게 축복하신 하나님 사랑
낮은 자를 높여주시고
아름다운 하늘나라 허락하시고
내 모든 것 예비하시네
찬양함에 기쁨을
감사함에 평안을
간구함에 하나님 알도록 하셨네

[Post-Chorus]
찬양함에 기쁨을
감사함에 평안을
간구함에 하나님 알도록 하셨네

[Tag]
찬양함에 기쁨을
감사함에 평안을
간구함에 하나님 알도록 하셨네",38584546,기쁨,감사,경배/찬양,"기쁨, 감사, 경배/찬양",낮은 자의 하나님,67,medium,medium,62,72,68,72,62,,,artist_baseline:markers; multi_recording_count:2,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스워십,예수가 이어지길 May Jesus Continue within us,"[Verse 1]
주님의 이름으로 모인 우리들
하나님 사랑 안에 함께 찬양해
믿음이 이어지길, 예수가 이어지기를
간절히 바라네
주님이 허락하신 시간 속에서
예수를 바라보는 작은 자 통해

[Pre-Chorus]
믿음을 고백하는, 예수만 마음에 품은
세대 보게 하소서

[Chorus]
믿음을 세워가고
믿음의 길을 가며
크신 하나님의 뜻 따라 예수를 이어가리
우리는 하나님이
계획하신 귀한 주의 자녀
하나 되어 찬양하리라

[Verse 2]
주님이 허락하신 시간 속에서
예수를 바라보는 작은 자 통해

[Pre-Chorus]
믿음을 고백하는, 예수만 마음에 품은
세대 보게 하소서

[Chorus]
믿음을 세워가고
믿음의 길을 가며
크신 하나님의 뜻 따라 예수를 이어가리
우리는 하나님이
계획하신 귀한 주의 자녀
하나 되어 찬양하리라
믿음을 세워가고
믿음의 길을 가며
크신 하나님의 뜻 따라 예수를 이어가리
우리는 하나님이
계획하신 귀한 주의 자녀
하나 되어 찬양하리라
믿음을 세워가고
믿음의 길을 가며
크신 하나님의 뜻 따라 예수를 이어가리
우리는 하나님이
계획하신 귀한 주의 자녀
하나 되어 찬양하리라
믿음을 세워가고
믿음의 길을 가며
크신 하나님의 뜻 따라 예수를 이어가리
우리는 하나님이
계획하신 귀한 주의 자녀
하나 되어 찬양하리라
믿음을 세워가고
믿음의 길을 가며
크신 하나님의 뜻 따라 예수를 이어가리
우리는 하나님이
계획하신 귀한 주의 자녀
하나 되어 찬양하리라
믿음을 세워가고
믿음의 길을 가며
크신 하나님의 뜻 따라 예수를 이어가리
우리는 하나님이
계획하신 귀한 주의 자녀
하나 되어 찬양하리라

[Tag]
하나 되어 찬양하리라",36562033,공동체,믿음,경배/찬양,"공동체, 믿음, 경배/찬양",예수가 이어지길,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스워십,"바다에 길을, 하늘에 빛을 (모세의 노래) The Way, the Light (Song of Moses)","[Verse 1]
빛을 잃고 한숨 가득한 삶을
주 친히 부르시네
나의 약함 모두 아시는 주께
내 신을 벗습니다
낙심하고 고된 인생을 통해
주의 뜻 이루시네
갈 길 잃은 삶에 참 소망되어
주가 역사하시네

[Chorus]
바다에 길을 내며, 하늘에 빛을 두신 주
내 깊은 두려움 다 씻어주시네
주 품에 가득 안겨 언약의 길을 걸으리
한없는 그 사랑 나 찬양하리라

[Verse 2]
낙심한 자 다시 회복하시는
그의 구원을 보라
묶인 자의 참된 자유되시는
크신 주 이름 찬양
낙심한 자 다시 회복하시는
그의 구원을 보라
묶인 자의 참된 자유되시는
크신 주 이름 찬양

[Chorus]
바다에 길을 내며, 하늘에 빛을 두신 주
내 깊은 두려움 다 씻어주시네
주 품에 가득 안겨 언약의 길을 걸으리
한없는 그 사랑 나 찬양하리라
바다에 길을 내며, 하늘에 빛을 두신 주
내 깊은 두려움 다 씻어주시네
주 품에 가득 안겨 언약의 길을 걸으리
한없는 그 사랑 나 찬양하리라
바다에 길을 내며, 하늘에 빛을 두신 주
내 깊은 두려움 다 씻어주시네
주 품에 가득 안겨 언약의 길을 걸으리
한없는 그 사랑 나 찬양하리라
바다에 길을 내며, 하늘에 빛을 두신 주
내 깊은 두려움 다 씻어주시네
주 품에 가득 안겨 언약의 길을 걸으리
한없는 그 사랑 나 찬양하리라
바다에 길을 내며, 하늘에 빛을 두신 주
내 깊은 두려움 다 씻어주시네
주 품에 가득 안겨 언약의 길을 걸으리
한없는 그 사랑 나 찬양하리라

[Tag]
한없는 그 사랑 나 찬양하리라
한없는 그 사랑 나 찬양하리라",36562034,인도하심,위로,구원,"인도하심, 위로, 구원","바다에 길을, 하늘에 빛을 (모세의 노래",66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
